INFO 2025-08-07 22:03:23,241 autoreload Watching for file changes with StatReloader
INFO 2025-08-08 00:58:49,752 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:58:51,101 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:58:51,117 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:58:52,064 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:58:52,072 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:58:53,065 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:58:53,078 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:58:55,068 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:58:55,076 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:58:56,064 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:58:56,073 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:58:57,098 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:58:57,376 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:59:25,111 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:59:25,130 notification_consumers User  admin disconnected from WebSocket : 1001)
ERROR 2025-08-08 00:59:25,163 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:59:25,183 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:59:29,889 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:59:29,910 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:59:29,939 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:59:30,009 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-08 00:59:45,897 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:59:45,907 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:59:46,155 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:59:46,170 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:59:53,952 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:59:53,985 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:02,913 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:02,929 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:03,088 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:00:03,128 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:03,138 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 01:00:03,151 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:06,071 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:06,081 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:07,092 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:07,195 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:17,455 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:17,470 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:18,075 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:18,091 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:20,231 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:20,258 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:21,068 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:21,076 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:22,068 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:22,077 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:24,097 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:24,147 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:28,356 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:28,367 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:29,068 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:29,077 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:29,114 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:29,146 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:32,260 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:32,491 notification_consumers User  admin disconnected from WebSocket : 1001)
ERROR 2025-08-08 01:00:32,543 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:32,750 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:56,397 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:56,433 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:57,098 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:57,114 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:59,929 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:59,937 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:00:59,971 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:00:59,985 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:09,528 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:09,540 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:10,084 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:10,097 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:10,129 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:10,145 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:13,074 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:13,098 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:14,085 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:01:14,117 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:14,136 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 01:01:14,151 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:17,624 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:17,640 notification_consumers User  admin disconnected from WebSocket : 1001)
ERROR 2025-08-08 01:01:17,664 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:17,694 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:17,722 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:17,771 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:21,098 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:01:21,145 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:01:21,189 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:21,235 notification_consumers User  admin disconnected from WebSocket : 1001)
INFO 2025-08-08 01:01:21,242 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 01:01:21,258 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:25,223 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:01:25,479 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:01:25,509 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:25,534 notification_consumers User  admin disconnected from WebSocket : 1001)
INFO 2025-08-08 01:01:25,552 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 01:01:25,569 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:29,108 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:29,119 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:30,071 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:30,079 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:30,105 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:30,113 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:33,070 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:33,092 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:34,087 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:34,102 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:34,133 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:34,149 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:37,130 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:37,138 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:01:38,157 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:39,134 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-08 01:01:39,200 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:01:39,772 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:11,015 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:11,074 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:12,097 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:12,133 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:18,006 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:18,534 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:37,561 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:37,617 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 01:04:39,624 notification_consumers User  admin  WebSocket  connected 
ERROR 2025-08-08 01:04:39,667 notification_consumers خطا در دریافت آمار اعلان‌ها: Cannot resolve keyword 'is_read' into field. Choices are: action_text, action_url, created_at, created_by, created_by_id, deliveries, expires_at, id, is_active, message, metadata, notification_type, priority, read_at, recipient, recipient_id, related_batch, related_batch_id, related_item, related_item_id, related_warehouse, related_warehouse_id, status, title, updated_at
INFO 2025-08-08 01:04:39,703 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-08 01:04:40,191 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:40,206 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:46,394 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:46,477 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:46,721 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:46,813 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:47,205 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:47,243 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:49,449 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:49,459 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:49,780 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:49,793 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:50,283 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:50,299 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:52,497 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:52,507 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:53,001 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:53,044 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:53,449 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:53,464 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:56,394 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:56,867 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:04:57,084 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:57,096 notification_consumers User  admin disconnected from WebSocket : 1001)
ERROR 2025-08-08 01:04:57,134 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:04:57,883 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:05:00,098 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:05:00,115 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:05:01,306 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:05:01,319 notification_consumers User  admin disconnected from WebSocket : 1001)
ERROR 2025-08-08 01:05:01,350 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:05:01,364 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:05:04,088 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:05:04,101 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:05:08,545 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:05:09,027 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-08 01:06:09,519 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:09,696 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:06:30,560 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:30,568 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:06:33,729 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:06:33,775 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:33,813 notification_consumers User  admin disconnected from WebSocket : 1001)
INFO 2025-08-08 01:06:33,830 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:06:46,901 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:06:46,937 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:46,955 notification_consumers User  admin disconnected from WebSocket : 1001)
ERROR 2025-08-08 01:06:46,993 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:47,003 notification_consumers User  admin disconnected from WebSocket : 1006)
INFO 2025-08-08 01:06:47,004 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-08 01:06:54,117 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:54,130 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:06:55,073 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:55,096 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:06:55,107 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:55,115 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:06:58,084 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:58,100 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:06:59,662 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:06:59,811 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:11,105 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:11,114 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:12,241 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:12,250 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:12,300 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:12,311 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:15,215 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:15,231 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:16,477 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:07:16,519 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:16,545 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 01:07:16,593 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:19,721 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
ERROR 2025-08-08 01:07:19,761 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:20,016 notification_consumers User  admin disconnected from WebSocket : 1006)
INFO 2025-08-08 01:07:20,017 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-08 01:07:20,033 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:20,250 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 01:07:23,651 notification_consumers User  admin  WebSocket  connected 
ERROR 2025-08-08 01:07:23,765 notification_consumers خطا در دریافت آمار اعلان‌ها: Cannot resolve keyword 'is_read' into field. Choices are: action_text, action_url, created_at, created_by, created_by_id, deliveries, expires_at, id, is_active, message, metadata, notification_type, priority, read_at, recipient, recipient_id, related_batch, related_batch_id, related_item, related_item_id, related_warehouse, related_warehouse_id, status, title, updated_at
ERROR 2025-08-08 01:07:23,782 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:24,125 notification_consumers User  admin disconnected from WebSocket : 4000)
INFO 2025-08-08 01:07:24,281 notification_consumers User  admin disconnected from WebSocket : 1006)
ERROR 2025-08-08 01:07:24,289 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:24,303 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:26,716 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:26,921 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:27,237 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:27,273 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:27,402 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:27,418 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:30,179 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:30,208 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:31,072 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:31,095 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:31,105 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:31,115 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:34,089 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:34,103 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:35,063 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:35,074 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:35,104 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:35,116 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:38,144 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:38,183 notification_consumers User  admin disconnected from WebSocket : 1001)
ERROR 2025-08-08 01:07:38,185 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:38,196 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:39,111 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:39,120 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:42,091 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:42,119 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:43,267 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:43,281 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 01:07:45,124 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 01:07:45,142 notification_consumers User  admin disconnected from WebSocket : 4000)
